longitude,latitude,housing_median_age,total_bedrooms,population,median_income,Ocean,Inland,Island,Near_Bay,Near_Ocean,city
-119.0,35.37,41.0,78.0,216.0,2.2212,0,1,0,0,0,6
-122.85,38.46,22.0,550.0,1309.0,4.7105,1,0,0,0,0,178
-118.28,33.74,16.0,271.0,486.0,0.7591,0,0,0,0,1,89
-120.47,37.29,16.0,222.0,1277.0,1.2054,0,1,0,0,0,100
-119.27,35.5,34.0,329.0,796.0,2.8269,0,1,0,0,0,6
-122.9,41.46,31.0,263.0,600.0,1.7292,0,1,0,0,0,140
-117.91,33.64,40.0,333.0,876.0,3.6406,1,0,0,0,0,35
-118.33,33.9,21.0,1984.0,5546.0,2.6091,1,0,0,0,0,60
-122.22,37.47,35.0,113.0,398.0,2.5,0,0,0,0,1,143
-118.37,33.91,35.0,283.0,812.0,5.6704,1,0,0,0,0,65
-120.63,35.27,23.0,253.0,704.0,5.156,0,0,0,0,1,164
-118.2,33.98,30.0,753.0,3259.0,2.1964,1,0,0,0,0,8
-117.96,34.08,28.0,552.0,2330.0,3.9741,1,0,0,0,0,7
-117.34,34.11,29.0,566.0,2188.0,3.2656,0,1,0,0,0,144
-116.91,32.86,15.0,628.0,1633.0,3.6898,1,0,0,0,0,179
-121.43,38.54,42.0,688.0,1346.0,2.4618,0,1,0,0,0,151
-117.76,34.05,36.0,819.0,3055.0,1.9029,0,1,0,0,0,135
-118.28,33.97,35.0,634.0,1978.0,1.375,1,0,0,0,0,71
-117.28,34.14,40.0,438.0,968.0,3.4906,0,1,0,0,0,153
-117.91,33.82,32.0,640.0,2330.0,2.9479,1,0,0,0,0,2
-117.9,33.8,23.0,397.0,1940.0,3.0789,1,0,0,0,0,2
-121.45,41.04,33.0,378.0,936.0,2.67,0,1,0,0,0,140
-120.97,37.69,14.0,909.0,2819.0,3.8598,0,1,0,0,0,103
-120.83,37.79,16.0,164.0,548.0,3.6875,0,1,0,0,0,103
-121.63,39.76,22.0,482.0,1151.0,2.8182,0,1,0,0,0,25
-117.92,33.82,10.0,506.0,1535.0,4.5057,1,0,0,0,0,2
-117.96,33.85,35.0,191.0,568.0,4.125,1,0,0,0,0,58
-118.4,34.21,45.0,181.0,554.0,4.8194,1,0,0,0,0,16
-122.77,38.92,26.0,140.0,293.0,4.0119,0,1,0,0,0,178
-123.8,39.46,35.0,345.0,698.0,2.9243,1,0,0,0,0,178
-122.34,41.06,33.0,498.0,631.0,1.8816,0,1,0,0,0,140
-123.75,40.11,35.0,477.0,900.0,1.9625,1,0,0,0,0,50
-123.28,40.77,25.0,206.0,301.0,1.625,0,1,0,0,0,50
-118.39,34.03,28.0,536.0,1161.0,3.2228,1,0,0,0,0,37
-121.08,39.18,19.0,397.0,963.0,3.7426,0,1,0,0,0,214
-120.64,37.38,19.0,449.0,1469.0,2.5129,0,1,0,0,0,100
-121.91,37.26,32.0,620.0,1790.0,5.4675,1,0,0,0,0,19
-118.42,33.96,44.0,216.0,494.0,5.618,1,0,0,0,0,74
-118.03,33.84,30.0,831.0,2568.0,5.4746,1,0,0,0,0,24
-122.25,37.85,52.0,280.0,565.0,3.8462,0,0,0,1,0,12
-118.21,34.12,52.0,389.0,1189.0,2.5139,1,0,0,0,0,62
-117.29,33.15,11.0,445.0,952.0,4.0625,0,0,0,0,1,20
-121.09,38.68,15.0,711.0,1949.0,4.7083,0,1,0,0,0,52
-121.24,37.79,7.0,867.0,2553.0,4.075,0,1,0,0,0,95
-117.06,32.77,18.0,682.0,1329.0,1.7951,0,0,0,0,1,77
-121.28,37.93,23.0,346.0,1223.0,2.1591,0,1,0,0,0,187
-117.64,33.65,4.0,1512.0,3256.0,5.4132,1,0,0,0,0,102
-118.97,35.38,35.0,426.0,1041.0,1.375,0,1,0,0,0,6
-118.32,34.2,29.0,444.0,952.0,4.375,1,0,0,0,0,16
-118.27,34.24,30.0,369.0,1050.0,6.3688,1,0,0,0,0,16
-117.28,34.15,36.0,280.0,604.0,3.8292,0,1,0,0,0,153
-123.85,39.39,23.0,912.0,2095.0,3.184,1,0,0,0,0,178
-120.4,37.92,22.0,194.0,517.0,3.625,0,1,0,0,0,23
-118.31,34.01,52.0,350.0,1303.0,3.0759,1,0,0,0,0,74
-121.21,38.67,19.0,626.0,1610.0,3.0533,0,1,0,0,0,52
-119.84,34.44,28.0,162.0,537.0,4.2404,0,0,0,0,1,171
-121.89,37.23,20.0,976.0,3094.0,8.19,1,0,0,0,0,19
-117.94,33.77,33.0,747.0,2235.0,3.2591,1,0,0,0,0,59
-118.27,34.22,34.0,1186.0,3141.0,7.2812,1,0,0,0,0,16
-116.83,32.83,6.0,495.0,1513.0,5.4288,1,0,0,0,0,45
-118.31,34.08,49.0,630.0,1539.0,2.6218,1,0,0,0,0,208
-122.03,37.53,18.0,437.0,1268.0,3.256,0,0,0,1,0,114
-121.13,37.47,37.0,448.0,1559.0,2.1833,0,1,0,0,0,23
-119.57,36.09,6.0,413.0,992.0,2.3889,0,1,0,0,0,193
-120.0,35.91,16.0,53.0,131.0,3.125,0,1,0,0,0,64
-121.97,37.29,25.0,743.0,2027.0,5.3294,1,0,0,0,0,19
-121.82,37.39,37.0,636.0,1569.0,6.1008,1,0,0,0,0,161
-118.35,33.98,42.0,680.0,1785.0,3.745,1,0,0,0,0,74
-118.39,33.88,33.0,439.0,1098.0,5.9683,1,0,0,0,0,94
-122.35,40.57,18.0,490.0,859.0,1.6821,0,1,0,0,0,140
-122.18,37.77,51.0,471.0,1173.0,3.2552,0,0,0,1,0,163
-121.93,37.78,2.0,35.0,114.0,3.1591,1,0,0,0,0,169
-117.17,33.66,2.0,1187.0,2826.0,4.1386,1,0,0,0,0,189
-118.12,34.12,52.0,317.0,956.0,15.0001,1,0,0,0,0,1
-119.72,36.8,23.0,442.0,1047.0,2.625,0,1,0,0,0,29
-117.22,33.2,31.0,277.0,801.0,4.4844,1,0,0,0,0,203
-117.87,33.7,17.0,607.0,1916.0,4.9153,1,0,0,0,0,170
-120.93,37.72,18.0,71.0,247.0,4.3864,0,1,0,0,0,103
-116.93,32.8,19.0,538.0,1219.0,2.0685,1,0,0,0,0,45
-121.44,36.84,7.0,338.0,1143.0,4.005,0,1,0,0,0,61
-116.89,32.85,16.0,333.0,652.0,2.8906,1,0,0,0,0,179
-118.54,34.2,37.0,349.0,1012.0,4.1597,1,0,0,0,0,13
-122.73,38.44,35.0,297.0,659.0,2.3824,1,0,0,0,0,178
-118.25,33.96,43.0,419.0,1543.0,1.8672,1,0,0,0,0,71
-119.79,36.8,27.0,484.0,852.0,3.32,0,1,0,0,0,57
-118.02,33.94,23.0,1081.0,3232.0,3.488,1,0,0,0,0,78
-121.49,38.62,8.0,2996.0,7463.0,3.9143,0,1,0,0,0,151
-122.48,37.79,52.0,236.0,546.0,9.1881,0,0,0,1,0,159
-117.28,34.17,26.0,888.0,1765.0,1.7456,0,1,0,0,0,153
-122.02,37.35,26.0,418.0,1221.0,8.1078,1,0,0,0,0,188
-122.42,37.8,50.0,731.0,958.0,3.2356,0,0,0,1,0,159
-120.99,37.67,28.0,423.0,1066.0,1.8315,0,1,0,0,0,103
-124.07,40.81,23.0,411.0,1019.0,2.9911,0,0,0,0,1,50
-118.44,34.28,47.0,194.0,800.0,3.3687,1,0,0,0,0,173
-121.4,38.61,33.0,825.0,1515.0,1.9908,0,1,0,0,0,151
-118.36,33.9,41.0,349.0,655.0,2.9551,1,0,0,0,0,84
-122.95,40.67,17.0,331.0,574.0,2.0268,0,1,0,0,0,140
-122.2,37.8,46.0,405.0,1059.0,3.8487,0,0,0,1,0,0
-118.34,33.98,45.0,294.0,1064.0,3.7067,1,0,0,0,0,74
-117.12,32.76,28.0,608.0,1339.0,1.9152,0,0,0,0,1,157
-122.13,37.67,38.0,347.0,880.0,3.1734,0,0,0,1,0,66
-119.0,35.39,51.0,284.0,648.0,2.8295,0,1,0,0,0,6
-121.11,35.52,9.0,1222.0,2239.0,3.24,0,0,0,0,1,164
-118.19,33.79,30.0,994.0,3543.0,1.9387,0,0,0,0,1,89
-120.64,35.15,7.0,1442.0,2863.0,4.849,1,0,0,0,0,164
-122.49,37.76,49.0,295.0,795.0,4.3977,0,0,0,1,0,159
-122.49,38.32,30.0,284.0,788.0,3.3098,1,0,0,0,0,129
-118.13,33.76,46.0,673.0,1175.0,4.7875,0,0,0,0,1,181
-118.26,34.23,33.0,303.0,838.0,5.4306,1,0,0,0,0,16
-117.1,32.67,22.0,541.0,1669.0,2.0213,0,0,0,0,1,113
-123.21,39.14,39.0,262.0,661.0,3.0,1,0,0,0,0,178
-117.87,34.15,24.0,735.0,2061.0,8.2827,0,1,0,0,0,63
-117.95,33.87,22.0,335.0,746.0,2.0227,1,0,0,0,0,58
-118.01,34.09,32.0,361.0,1283.0,3.1944,0,1,0,0,0,47
-122.04,37.67,18.0,419.0,1155.0,6.8233,0,0,0,1,0,66
-119.29,36.28,23.0,340.0,749.0,2.2333,0,1,0,0,0,202
-119.02,36.07,29.0,597.0,1659.0,1.5911,0,1,0,0,0,136
-118.19,33.8,36.0,729.0,2635.0,2.1985,0,0,0,0,1,89
-117.14,32.79,31.0,161.0,422.0,5.282,0,0,0,0,1,157
-118.35,34.0,46.0,503.0,1389.0,5.3462,1,0,0,0,0,74
-121.96,37.29,24.0,263.0,690.0,5.0,1,0,0,0,0,19
-122.13,37.47,30.0,294.0,1126.0,4.983,0,0,0,1,0,126
-117.23,34.12,6.0,1093.0,2364.0,2.3848,0,1,0,0,0,69
-117.89,34.08,35.0,335.0,825.0,3.5,1,0,0,0,0,36
-121.17,37.88,22.0,256.0,3082.0,3.5365,0,1,0,0,0,95
-122.29,37.81,46.0,644.0,1823.0,0.9802,0,0,0,1,0,118
-118.4,34.04,43.0,537.0,1398.0,8.5938,1,0,0,0,0,37
-118.19,33.81,23.0,390.0,804.0,2.5833,0,0,0,0,1,89
-118.29,33.72,39.0,590.0,1103.0,3.274,0,0,0,0,1,139
-119.29,36.54,18.0,628.0,2732.0,1.8429,0,1,0,0,0,202
-121.56,39.16,35.0,441.0,1009.0,1.5827,0,1,0,0,0,214
-117.61,34.02,8.0,9.0,25.0,7.7197,0,1,0,0,0,120
-122.29,38.0,16.0,1081.0,2805.0,4.025,0,0,0,1,0,167
-118.19,33.91,35.0,748.0,2935.0,2.0134,1,0,0,0,0,92
-118.43,33.9,27.0,377.0,553.0,5.4088,1,0,0,0,0,94
-120.87,41.54,21.0,208.0,660.0,2.2321,0,1,0,0,0,140
-117.84,34.11,17.0,621.0,1911.0,4.8894,0,1,0,0,0,158
-124.08,41.36,29.0,239.0,509.0,2.0156,0,0,0,0,1,50
-122.16,38.05,52.0,457.0,830.0,3.1373,0,0,0,1,0,97
-117.27,34.39,6.0,1121.0,3660.0,4.2224,0,1,0,0,0,68
-118.12,33.88,40.0,571.0,1305.0,3.1923,1,0,0,0,0,10
-117.27,33.2,34.0,322.0,978.0,4.3542,1,0,0,0,0,203
-118.45,34.01,37.0,250.0,626.0,5.8666,1,0,0,0,0,176
-117.19,34.05,33.0,313.0,808.0,3.2188,0,1,0,0,0,141
-121.42,38.6,36.0,209.0,613.0,3.8672,0,1,0,0,0,151
-122.42,37.61,37.0,300.0,822.0,4.7,0,0,0,0,1,154
-116.23,33.71,17.0,1349.0,5032.0,2.444,0,1,0,0,0,73
-122.43,37.77,52.0,729.0,1428.0,2.3977,0,0,0,1,0,159
-117.96,33.79,29.0,501.0,1170.0,2.0677,1,0,0,0,0,59
-117.86,33.73,38.0,511.0,2451.0,3.3125,1,0,0,0,0,170
-118.43,33.82,34.0,614.0,946.0,4.6048,0,0,0,0,1,142
-119.32,36.21,29.0,232.0,619.0,3.3125,0,1,0,0,0,193
-119.76,36.79,26.0,837.0,1976.0,2.1544,0,1,0,0,0,57
-118.41,34.18,30.0,513.0,1052.0,3.0119,1,0,0,0,0,16
-118.13,34.68,28.0,124.0,347.0,4.025,0,1,0,0,0,83
-120.67,35.3,19.0,715.0,1799.0,0.7025,0,0,0,0,1,164
-117.12,32.75,17.0,633.0,1251.0,1.9886,0,0,0,0,1,157
-116.9,33.03,11.0,634.0,1975.0,3.475,1,0,0,0,0,137
-118.47,34.01,44.0,343.0,958.0,6.1014,1,0,0,0,0,176
-119.06,35.94,18.0,721.0,2009.0,2.6576,0,1,0,0,0,136
-117.05,33.03,14.0,1051.0,1639.0,4.5,1,0,0,0,0,137
-118.83,34.14,16.0,194.0,450.0,10.1597,0,0,0,0,1,183
-120.42,34.94,32.0,551.0,1337.0,2.7188,1,0,0,0,0,175
-118.12,34.17,37.0,676.0,1551.0,2.2692,0,1,0,0,0,128
-117.09,32.57,23.0,323.0,1371.0,3.6736,0,0,0,0,1,72
-118.27,33.99,41.0,162.0,730.0,1.8047,1,0,0,0,0,71
-122.52,37.95,37.0,57.0,179.0,6.2862,0,0,0,1,0,168
-122.14,37.47,37.0,815.0,2909.0,2.8868,0,0,0,1,0,126
-121.39,38.63,30.0,739.0,1661.0,2.7813,0,1,0,0,0,151
-121.93,37.73,8.0,231.0,404.0,3.375,1,0,0,0,0,169
-122.14,37.67,37.0,534.0,1495.0,4.8125,0,0,0,1,0,66
-118.01,33.76,26.0,597.0,2038.0,2.2981,1,0,0,0,0,210
-117.89,33.72,23.0,538.0,2493.0,3.6618,1,0,0,0,0,170
-122.27,38.04,47.0,405.0,835.0,2.3103,0,0,0,1,0,199
-124.16,40.79,46.0,597.0,1206.0,2.1135,0,0,0,0,1,50
-117.65,34.07,35.0,651.0,1182.0,1.4464,0,1,0,0,0,120
-118.02,33.96,36.0,398.0,988.0,4.6226,1,0,0,0,0,211
-118.14,34.08,24.0,1098.0,2909.0,2.7036,1,0,0,0,0,1
-117.94,33.85,37.0,121.0,436.0,4.275,1,0,0,0,0,58
-118.48,34.25,35.0,335.0,1074.0,5.1068,1,0,0,0,0,173
-122.42,37.75,52.0,396.0,1162.0,3.0,0,0,0,1,0,159
-117.76,33.7,12.0,574.0,2042.0,7.9125,1,0,0,0,0,75
-118.36,34.05,45.0,395.0,946.0,3.3333,1,0,0,0,0,208
-121.38,38.55,26.0,264.0,781.0,4.6944,0,1,0,0,0,151
-122.11,37.66,36.0,316.0,913.0,4.1302,0,0,0,1,0,66
-122.04,37.58,14.0,2708.0,8012.0,5.6277,0,0,0,1,0,196
-118.34,33.9,23.0,498.0,1309.0,4.9779,1,0,0,0,0,84
-118.28,33.94,32.0,375.0,1268.0,1.1051,1,0,0,0,0,60
-121.53,39.08,15.0,441.0,1157.0,2.0469,0,1,0,0,0,214
-122.14,37.73,52.0,320.0,823.0,5.0,0,0,0,1,0,163
-122.26,37.84,50.0,455.0,990.0,1.9911,0,0,0,1,0,12
-121.74,38.56,18.0,1151.0,2248.0,1.7257,0,1,0,0,0,42
-117.89,33.8,38.0,12.0,41.0,6.0224,1,0,0,0,0,121
-119.64,36.35,23.0,563.0,1525.0,3.8108,0,1,0,0,0,64
-118.22,33.98,42.0,143.0,625.0,3.125,1,0,0,0,0,71
-121.46,38.57,52.0,367.0,722.0,3.1484,0,1,0,0,0,151
-118.29,33.93,43.0,379.0,1051.0,3.3836,1,0,0,0,0,60
-118.14,34.68,31.0,662.0,1337.0,2.4432,0,1,0,0,0,83
-117.21,34.11,27.0,229.0,692.0,3.2176,0,1,0,0,0,69
-117.96,33.83,18.0,770.0,870.0,3.1315,1,0,0,0,0,2
-119.23,34.28,24.0,691.0,1581.0,5.5048,0,0,0,0,1,200
-121.22,37.8,37.0,222.0,521.0,2.125,0,1,0,0,0,95
-118.06,34.01,34.0,396.0,1488.0,3.9091,1,0,0,0,0,211
-118.44,34.18,36.0,496.0,1206.0,2.2326,1,0,0,0,0,16
-120.45,34.63,32.0,309.0,828.0,4.5486,0,0,0,0,1,88
-117.56,33.94,29.0,42.0,136.0,1.625,0,1,0,0,0,33
-117.93,33.84,26.0,612.0,1374.0,3.475,1,0,0,0,0,2
-118.52,34.46,5.0,2527.0,7270.0,6.1281,1,0,0,0,0,173
-116.86,34.31,19.0,328.0,382.0,4.0556,0,1,0,0,0,215
-121.83,37.4,27.0,150.0,492.0,5.716,1,0,0,0,0,101
-121.32,38.66,26.0,193.0,500.0,5.078,0,1,0,0,0,150
-118.09,34.17,36.0,552.0,1131.0,4.3083,0,1,0,0,0,128
-119.56,36.09,14.0,290.0,1077.0,1.85,0,1,0,0,0,193
-120.86,37.77,38.0,279.0,662.0,3.825,0,1,0,0,0,103
-122.63,38.94,25.0,144.0,192.0,1.7566,0,1,0,0,0,178
-117.67,33.6,20.0,171.0,565.0,7.2592,1,0,0,0,0,102
-122.14,37.75,36.0,105.0,299.0,4.0313,0,0,0,1,0,163
-117.11,32.73,34.0,221.0,574.0,3.8355,0,0,0,0,1,157
-118.42,34.19,33.0,830.0,2281.0,2.6165,1,0,0,0,0,16
-117.81,33.76,32.0,339.0,835.0,5.5654,1,0,0,0,0,195
-117.1,33.0,5.0,2613.0,7417.0,5.9094,1,0,0,0,0,137
-118.07,33.92,36.0,320.0,1348.0,3.622,1,0,0,0,0,116
-121.23,38.79,45.0,176.0,463.0,2.2292,0,1,0,0,0,150
-118.37,34.05,52.0,306.0,776.0,3.625,1,0,0,0,0,13
-118.31,33.82,26.0,408.0,1195.0,5.4925,1,0,0,0,0,21
-118.96,35.37,32.0,259.0,874.0,1.9612,0,1,0,0,0,6
-122.28,37.86,52.0,367.0,788.0,2.8214,0,0,0,1,0,12
-121.81,37.97,8.0,236.0,615.0,6.4753,0,1,0,0,0,3
-120.94,37.7,25.0,159.0,390.0,4.4,0,1,0,0,0,103
-122.16,37.17,35.0,1380.0,2755.0,5.0165,0,0,0,0,1,180
-122.09,41.32,52.0,824.0,1728.0,2.2462,0,1,0,0,0,140
-116.97,32.56,23.0,294.0,5176.0,2.5625,0,0,0,0,1,72
-121.62,39.5,18.0,416.0,974.0,1.6346,0,1,0,0,0,25
-118.21,34.05,28.0,357.0,1485.0,1.9271,1,0,0,0,0,91
-117.37,34.13,12.0,493.0,1054.0,2.3456,0,1,0,0,0,144
-117.87,34.09,36.0,191.0,640.0,5.2405,1,0,0,0,0,36
-120.48,37.3,39.0,356.0,875.0,1.5,0,1,0,0,0,100
-122.69,38.44,40.0,281.0,636.0,2.7222,1,0,0,0,0,178
-122.47,37.75,52.0,285.0,689.0,4.6071,0,0,0,1,0,159
-120.51,40.41,36.0,8.0,4198.0,5.5179,0,1,0,0,0,25
-122.01,36.99,29.0,45.0,112.0,6.4469,0,0,0,0,1,174
-117.13,32.93,16.0,444.0,1697.0,5.3062,1,0,0,0,0,137
-121.44,38.49,31.0,788.0,2083.0,3.3878,0,1,0,0,0,151
-122.07,37.94,30.0,276.0,707.0,2.892,0,0,0,1,0,133
-121.49,38.59,20.0,180.0,486.0,1.0313,0,1,0,0,0,151
-122.2,37.81,45.0,436.0,1067.0,6.7851,0,0,0,1,0,0
-118.1,34.16,44.0,496.0,1235.0,4.2386,0,1,0,0,0,128
-117.96,33.75,25.0,208.0,852.0,4.6167,1,0,0,0,0,210
-118.41,33.88,34.0,107.0,213.0,6.3403,1,0,0,0,0,94
-121.8,37.34,25.0,297.0,1146.0,5.2088,1,0,0,0,0,161
-122.04,37.61,36.0,216.0,727.0,4.1719,0,0,0,1,0,196
-118.04,34.07,52.0,59.0,269.0,2.3611,1,0,0,0,0,47
-118.17,33.98,27.0,556.0,2542.0,2.8427,1,0,0,0,0,8
-119.71,36.8,17.0,267.0,861.0,3.25,0,1,0,0,0,29
-122.36,37.93,44.0,449.0,1047.0,1.7727,0,0,0,1,0,145
-118.12,33.93,27.0,143.0,466.0,3.0909,1,0,0,0,0,44
-118.28,34.07,41.0,331.0,1111.0,1.9233,1,0,0,0,0,91
-118.27,33.93,36.0,369.0,1247.0,1.8191,1,0,0,0,0,92
-118.13,33.8,41.0,325.0,821.0,4.0893,1,0,0,0,0,90
-117.84,35.35,28.0,486.0,858.0,1.9962,0,1,0,0,0,146
-117.14,32.76,35.0,493.0,965.0,2.0792,0,0,0,0,1,157
-118.39,34.04,45.0,312.0,834.0,7.3028,1,0,0,0,0,37
-116.24,33.72,25.0,1039.0,2725.0,3.775,0,1,0,0,0,73
-118.33,34.1,29.0,288.0,691.0,2.1866,1,0,0,0,0,208
-122.24,37.77,52.0,235.0,481.0,2.6411,0,0,0,1,0,0
-118.33,35.64,15.0,669.0,1007.0,1.5667,0,1,0,0,0,146
-121.0,37.66,43.0,331.0,875.0,3.9844,0,1,0,0,0,103
-118.04,33.84,21.0,1204.0,3193.0,4.5395,1,0,0,0,0,24
-121.41,39.04,16.0,300.0,731.0,3.0739,0,1,0,0,0,214
-119.78,36.73,52.0,319.0,1280.0,1.2344,0,1,0,0,0,57
-118.49,34.11,27.0,879.0,2336.0,13.2935,1,0,0,0,0,13
-121.97,36.97,24.0,870.0,1954.0,2.8036,0,0,0,0,1,174
-122.05,37.9,24.0,1020.0,1699.0,2.9526,0,0,0,1,0,205
-121.1,39.0,16.0,195.0,505.0,5.0126,0,1,0,0,0,150
-117.09,32.79,36.0,345.0,861.0,3.8333,0,0,0,0,1,77
-118.08,33.78,25.0,967.0,1969.0,5.0102,1,0,0,0,0,90
-119.01,35.39,29.0,459.0,1134.0,1.8289,0,1,0,0,0,6
-118.16,33.77,30.0,1105.0,1749.0,3.8984,0,0,0,0,1,89
-121.7,36.84,19.0,465.0,1551.0,4.9107,1,0,0,0,0,206
-118.23,33.93,37.0,49.0,308.0,1.4028,1,0,0,0,0,92
-117.56,33.86,25.0,1066.0,3240.0,5.2898,0,1,0,0,0,33
-117.35,34.04,14.0,522.0,1729.0,3.5139,0,1,0,0,0,30
-117.1,32.64,29.0,460.0,1236.0,2.5658,0,0,0,0,1,27
-122.04,37.33,22.0,963.0,2206.0,4.5721,1,0,0,0,0,38
-122.24,38.15,10.0,1188.0,4163.0,4.4529,0,0,0,1,0,199
-121.82,38.0,29.0,452.0,985.0,2.8466,0,1,0,0,0,3
-117.94,34.03,35.0,249.0,1015.0,4.0521,1,0,0,0,0,79
-118.42,34.0,14.0,1180.0,2355.0,3.1603,1,0,0,0,0,37
-122.5,37.74,44.0,518.0,1434.0,3.875,0,0,0,0,1,40
-122.91,39.05,27.0,208.0,295.0,3.7667,0,1,0,0,0,178
-122.51,38.0,17.0,536.0,1157.0,3.9519,0,0,0,1,0,168
-117.94,34.06,34.0,422.0,1230.0,3.6648,1,0,0,0,0,207
-122.05,37.96,35.0,384.0,1154.0,3.8456,0,0,0,1,0,133
-122.19,38.09,8.0,118.0,278.0,6.3735,0,0,0,1,0,199
-122.13,37.89,27.0,214.0,295.0,2.7411,0,0,0,1,0,205
-117.92,33.9,13.0,320.0,1010.0,6.3489,1,0,0,0,0,14
-118.28,33.97,31.0,566.0,2063.0,1.9219,1,0,0,0,0,71
-118.01,33.95,36.0,290.0,816.0,4.4318,1,0,0,0,0,78
-120.41,34.96,16.0,403.0,1245.0,4.2125,1,0,0,0,0,175
-117.81,33.75,23.0,636.0,1574.0,5.021,1,0,0,0,0,195
-122.08,37.38,36.0,156.0,448.0,5.0086,0,0,0,1,0,111
-122.49,37.79,52.0,281.0,805.0,10.7058,0,0,0,1,0,159
-117.09,32.99,18.0,588.0,1618.0,4.6028,1,0,0,0,0,137
-118.4,34.23,37.0,266.0,889.0,4.0049,1,0,0,0,0,16
-117.74,34.02,33.0,464.0,1904.0,3.7454,0,1,0,0,0,135
-118.35,33.82,28.0,1710.0,3420.0,4.0708,1,0,0,0,0,182
-118.31,34.04,29.0,578.0,2070.0,2.0658,1,0,0,0,0,91
-122.64,37.96,29.0,58.0,151.0,9.5551,0,0,0,0,1,168
-118.29,33.71,40.0,475.0,902.0,4.25,0,0,0,0,1,139
-118.01,33.74,25.0,1264.0,3613.0,6.0609,1,0,0,0,0,210
-121.33,38.6,25.0,607.0,1635.0,6.2817,0,1,0,0,0,151
-122.29,37.88,50.0,261.0,523.0,3.8672,0,0,0,1,0,12
-122.04,37.9,20.0,1044.0,2310.0,5.6986,0,0,0,1,0,205
-120.45,36.85,20.0,376.0,1681.0,2.1759,0,1,0,0,0,93
-121.79,38.66,15.0,1052.0,3060.0,5.3064,0,1,0,0,0,212
-117.25,33.1,14.0,720.0,1176.0,3.9464,0,0,0,0,1,48
-122.48,37.67,31.0,433.0,1746.0,5.1054,0,0,0,0,1,40
-122.48,37.76,48.0,558.0,1273.0,3.275,0,0,0,1,0,159
-118.99,35.27,32.0,102.0,242.0,1.1528,0,1,0,0,0,6
-122.13,37.46,37.0,334.0,1385.0,2.5294,0,0,0,1,0,126
-122.1,37.67,34.0,897.0,2479.0,2.9564,0,0,0,1,0,66
-122.18,37.76,50.0,261.0,907.0,1.9479,0,0,0,1,0,163
-119.72,36.34,33.0,214.0,580.0,3.2019,0,1,0,0,0,64
-117.04,33.09,16.0,581.0,1902.0,6.1834,1,0,0,0,0,49
-118.17,33.97,33.0,641.0,2106.0,2.2422,1,0,0,0,0,8
-121.48,38.57,47.0,804.0,1148.0,1.4301,0,1,0,0,0,151
-117.13,32.71,38.0,246.0,760.0,1.1563,0,0,0,0,1,157
-118.23,34.13,34.0,149.0,407.0,4.5766,1,0,0,0,0,62
-115.58,32.81,5.0,143.0,458.0,4.475,0,1,0,0,0,46
-122.02,37.36,25.0,387.0,1273.0,4.7609,1,0,0,0,0,188
-118.03,33.71,26.0,251.0,738.0,6.0,1,0,0,0,0,210
-117.95,33.75,19.0,283.0,1098.0,6.6355,1,0,0,0,0,59
-117.31,34.08,40.0,495.0,1528.0,1.9375,0,1,0,0,0,30
-120.95,37.57,29.0,249.0,672.0,3.1125,0,1,0,0,0,23
-121.97,37.35,36.0,126.0,353.0,6.3191,1,0,0,0,0,172
-121.63,39.15,27.0,60.0,195.0,5.3946,0,1,0,0,0,214
-121.7,38.1,19.0,1083.0,2150.0,3.3398,0,1,0,0,0,3
-118.27,34.06,17.0,1168.0,3915.0,1.1346,1,0,0,0,0,91
-121.62,39.12,26.0,204.0,627.0,4.2188,0,1,0,0,0,214
-118.21,33.97,49.0,313.0,1268.0,3.9408,1,0,0,0,0,184
-117.76,33.53,18.0,561.0,1310.0,8.4614,1,0,0,0,0,81
-122.45,37.72,52.0,319.0,890.0,4.3036,0,0,0,1,0,40
-119.54,36.51,36.0,7.0,28.0,4.625,0,1,0,0,0,64
-121.62,39.11,11.0,577.0,1459.0,4.2792,0,1,0,0,0,214
-118.21,33.94,40.0,594.0,2244.0,2.4459,1,0,0,0,0,92
-122.39,40.52,24.0,346.0,951.0,3.9306,0,1,0,0,0,140
-122.57,37.99,38.0,996.0,2466.0,4.1711,0,0,0,1,0,168
-117.08,32.74,26.0,622.0,2067.0,1.8103,0,0,0,0,1,85
-118.06,33.99,46.0,219.0,637.0,3.3611,1,0,0,0,0,211
-120.55,38.07,27.0,224.0,463.0,2.9063,0,1,0,0,0,103
-121.42,38.6,23.0,1078.0,2194.0,1.7451,0,1,0,0,0,151
-118.03,33.92,30.0,332.0,1307.0,3.0,1,0,0,0,0,78
-117.36,33.17,24.0,442.0,812.0,2.3182,0,0,0,0,1,20
-119.67,36.8,9.0,508.0,1632.0,6.011,0,1,0,0,0,29
-120.04,36.97,20.0,526.0,1845.0,1.8973,0,1,0,0,0,93
-117.09,32.77,38.0,374.0,812.0,3.125,0,0,0,0,1,77
-121.88,37.32,45.0,564.0,1920.0,3.2806,1,0,0,0,0,161
-116.94,32.81,22.0,1010.0,2766.0,2.8175,1,0,0,0,0,45
-121.86,37.34,40.0,508.0,1718.0,3.0089,1,0,0,0,0,161
-118.42,34.02,34.0,942.0,2626.0,2.2402,1,0,0,0,0,37
-121.32,38.13,5.0,501.0,1327.0,5.5942,0,1,0,0,0,87
-118.43,34.27,31.0,276.0,1533.0,4.2353,1,0,0,0,0,16
